Entity,Code,Year,Official development assistance (ODA) by recipient (Official donors),1012392-annotations
Argentina,ARG,2023,248679150,
Armenia,ARM,1991,4323534,
Armenia,ARM,1992,39272716,
Armenia,ARM,1993,184518940,
Armenia,ARM,1994,303752600,
Armenia,ARM,1995,302897900,
Armenia,ARM,1996,416861760,
Armenia,ARM,1997,237459900,
Armenia,ARM,1998,283672480,
Armenia,ARM,1999,307728930,
Armenia,ARM,2000,332956220,
Armenia,ARM,2001,333559970,
Armenia,ARM,2002,448162050,
Armenia,ARM,2003,341980220,
Armenia,ARM,2004,325436670,
Armenia,ARM,2005,213108640,
Armenia,ARM,2006,256916560,
Armenia,ARM,2007,377124770,
Armenia,ARM,2008,311490240,
Armenia,ARM,2009,406667680,
Armenia,ARM,2010,302884960,
Armenia,ARM,2011,389668740,
Armenia,ARM,2012,279118240,
Armenia,ARM,2013,281763420,
Armenia,ARM,2014,263221550,
Armenia,ARM,2015,397842850,
Armenia,ARM,2016,377416640,
Armenia,ARM,2017,279768100,
Armenia,ARM,2018,148902290,
Armenia,ARM,2019,444097340,
Armenia,ARM,2020,140409890,
Armenia,ARM,2021,153887230,
Armenia,ARM,2022,301331940,
Armenia,ARM,2023,193442350,
Aruba,ABW,1985,37553428,
Aruba,ABW,1986,92887260,
Aruba,ABW,1987,40000584,
Aruba,ABW,1988,35543036,
Aruba,ABW,1989,47422364,
Aruba,ABW,1990,49337684,
Aruba,ABW,1991,40981240,
Aruba,ABW,1992,45159908,
Aruba,ABW,1993,38797940,
Aruba,ABW,1994,27296448,
Aruba,ABW,1995,33301682,
Aruba,ABW,1996,26390064,
Aruba,ABW,1997,37998360,
Aruba,ABW,1998,17004378,
Aruba,ABW,1999,-11455073,
Asia (OECD),,1960,17419284000,
Asia (OECD),,1961,16788510000,
Asia (OECD),,1962,17525692000,
Asia (OECD),,1963,20344744000,
Asia (OECD),,1964,20980090000,
Asia (OECD),,1965,22758906000,
Asia (OECD),,1966,23087608000,
Asia (OECD),,1967,24840405000,
Asia (OECD),,1968,20178480000,
Asia (OECD),,1969,19718971000,
Asia (OECD),,1970,21238112000,
Asia (OECD),,1971,23144704000,
Asia (OECD),,1972,21376053000,
Asia (OECD),,1973,22649545000,
Asia (OECD),,1974,28930796000,
Asia (OECD),,1975,31669017000,
Asia (OECD),,1976,30636415000,
Asia (OECD),,1977,26868998000,
Asia (OECD),,1978,26600983000,
Asia (OECD),,1979,32622987000,
Asia (OECD),,1980,34107974000,
Asia (OECD),,1981,33641000000,
Asia (OECD),,1982,29573532000,
Asia (OECD),,1983,28327064000,
Asia (OECD),,1984,29241401000,
Asia (OECD),,1985,28357792000,
Asia (OECD),,1986,30411612000,
Asia (OECD),,1987,25348620000,
Asia (OECD),,1988,22314967000,
Asia (OECD),,1989,22726621000,
Asia (OECD),,1990,25627763000,
Asia (OECD),,1991,27512123000,
Asia (OECD),,1992,24527016000,
Asia (OECD),,1993,22018937000,
Asia (OECD),,1994,25111126000,
Asia (OECD),,1995,19151690000,
Asia (OECD),,1996,22040093000,
Asia (OECD),,1997,17745054000,
Asia (OECD),,1998,20339804000,
Asia (OECD),,1999,20467670000,
Asia (OECD),,2000,19493003000,
Asia (OECD),,2001,22979030000,
Asia (OECD),,2002,25580823000,
Asia (OECD),,2003,25460896000,
Asia (OECD),,2004,27385065000,
Asia (OECD),,2005,54678240000,
Asia (OECD),,2006,37693555000,
Asia (OECD),,2007,38912430000,
Asia (OECD),,2008,43583013000,
Asia (OECD),,2009,39162307000,
Asia (OECD),,2010,34863840000,
Asia (OECD),,2011,37162287000,
Asia (OECD),,2012,33157132000,
Asia (OECD),,2013,43336920000,
Asia (OECD),,2014,52838000000,
Asia (OECD),,2015,43656030000,
Asia (OECD),,2016,46726017000,
Asia (OECD),,2017,51396560000,
Asia (OECD),,2018,51409568000,
Asia (OECD),,2019,49799360000,
Asia (OECD),,2020,55612068000,
Asia (OECD),,2021,52355800000,
Asia (OECD),,2022,47067850000,
Asia (OECD),,2023,52840980000,
Asian Development Bank,,1968,353589120,
Asian Development Bank,,1969,576567400,
Asian Development Bank,,1970,651162300,
Asian Development Bank,,1971,267302530,
Asian Development Bank,,1972,118548280,
Asian Development Bank,,1973,945877300,
Asian Development Bank,,1974,870053570,
Asian Development Bank,,1975,1009205000,
Asian Development Bank,,1976,1233442000,
Asian Development Bank,,1977,1005364000,
Asian Development Bank,,1978,1297030000,
Asian Development Bank,,1979,192309890,
Asian Development Bank,,1980,192072220,
Asian Development Bank,,1981,194611230,
Asian Development Bank,,1982,38416092,
Asian Development Bank,,1983,105679670,
Asian Development Bank,,1984,688435460,
Asian Development Bank,,1985,114784680,
Asian Development Bank,,1986,132917330,
Asian Development Bank,,1987,594729860,
Asian Development Bank,,1988,617173900,
Asian Development Bank,,1989,712072640,
Asian Development Bank,,1990,644555650,
Asian Development Bank,,1991,81927050,
Asian Development Bank,,1992,544277800,
Asian Development Bank,,1993,441604450,
Asian Development Bank,,1994,583426240,
Asian Development Bank,,1995,614989250,
Asian Development Bank,,1996,568242370,
Asian Development Bank,,1997,202089140,
Asian Development Bank,,1998,378229800,
Asian Development Bank,,1999,730410200,
Asian Development Bank,,2000,367944740,
Asian Development Bank,,2001,180764030,
Asian Development Bank,,2002,310721020,
Asian Development Bank,,2003,351943170,
Asian Development Bank,,2004,567163260,
Asian Development Bank,,2005,530019650,
Asian Development Bank,,2006,284807460,
Asian Development Bank,,2007,183624690,
Asian Development Bank,,2008,166657680,
Asian Development Bank,,2009,106856640,
Asian Development Bank,,2010,247628590,
Asian Development Bank,,2011,340396030,
Asian Development Bank,,2012,241082980,
Asian Development Bank,,2013,463071200,
Asian Development Bank,,2014,419118240,
Asian Development Bank,,2015,242591730,
Asian Development Bank,,2016,60114924,
Asian Development Bank,,2017,90203640,
Asian Development Bank,,2018,94150110,
Asian Development Bank,,2019,80319550,
Asian Development Bank,,2020,75200250,
Asian Development Bank,,2021,59257944,
Asian Development Bank,,2022,48188216,
Asian Development Bank,,2023,241243230,
Asian Development Bank Special Funds,,1979,1108583700,
Asian Development Bank Special Funds,,1980,1679274800,
Asian Development Bank Special Funds,,1981,803745600,
Asian Development Bank Special Funds,,1982,1277660300,
Asian Development Bank Special Funds,,1983,1688391300,
Asian Development Bank Special Funds,,1984,1208876300,
Asian Development Bank Special Funds,,1985,1558235500,
Asian Development Bank Special Funds,,1986,1420161500,
Asian Development Bank Special Funds,,1987,850201300,
Asian Development Bank Special Funds,,1988,1553687700,
Asian Development Bank Special Funds,,1989,661304000,
Asian Development Bank Special Funds,,1990,1037013300,
Asian Development Bank Special Funds,,1991,225485000,
Asian Development Bank Special Funds,,1992,1004179200,
Asian Development Bank Special Funds,,1993,719082500,
Asian Development Bank Special Funds,,1994,945544000,
Asian Development Bank Special Funds,,1995,273111200,
Asian Development Bank Special Funds,,1996,557457200,
Asian Development Bank Special Funds,,1997,436018720,
Asian Development Bank Special Funds,,1998,428721600,
Asian Development Bank Special Funds,,1999,570916900,
Asian Development Bank Special Funds,,2000,624624830,
Asian Development Bank Special Funds,,2001,638747460,
Asian Development Bank Special Funds,,2002,856651840,
Asian Development Bank Special Funds,,2003,426269380,
Asian Development Bank Special Funds,,2004,800299260,
Asian Development Bank Special Funds,,2005,387143780,
Asian Development Bank Special Funds,,2006,691847700,
Asian Development Bank Special Funds,,2007,752467840,
Asian Development Bank Special Funds,,2008,794148300,
Asian Development Bank Special Funds,,2009,859461570,
Asian Development Bank Special Funds,,2010,746177600,
Asian Development Bank Special Funds,,2011,1019704900,
Asian Development Bank Special Funds,,2012,1115816200,
Asian Development Bank Special Funds,,2013,881353700,
Asian Development Bank Special Funds,,2014,1010753600,
Asian Development Bank Special Funds,,2015,903095100,
Asian Development Bank Special Funds,,2016,934828540,
Asian Development Bank Special Funds,,2017,664267800,
Asian Development Bank Special Funds,,2018,587352300,
Asian Development Bank Special Funds,,2019,580422500,
Asian Development Bank Special Funds,,2020,560640900,
Asian Development Bank Special Funds,,2021,470440600,
Asian Development Bank Special Funds,,2022,434130780,
Asian Development Bank Special Funds,,2023,201299250,
Azerbaijan,AZE,1991,320107,
Azerbaijan,AZE,1992,9696365,
Azerbaijan,AZE,1993,34207270,
Azerbaijan,AZE,1994,219183940,
Azerbaijan,AZE,1995,154847040,
Azerbaijan,AZE,1996,129243010,
Azerbaijan,AZE,1997,258762780,
Azerbaijan,AZE,1998,170690750,
Azerbaijan,AZE,1999,240942270,
Azerbaijan,AZE,2000,190662880,
Azerbaijan,AZE,2001,293574140,
Azerbaijan,AZE,2002,449437280,
Azerbaijan,AZE,2003,372679550,
Azerbaijan,AZE,2004,217387630,
Azerbaijan,AZE,2005,246217860,
Azerbaijan,AZE,2006,232560510,
Azerbaijan,AZE,2007,223851060,
Azerbaijan,AZE,2008,222638940,
Azerbaijan,AZE,2009,222725780,
Azerbaijan,AZE,2010,128646940,
Azerbaijan,AZE,2011,243151950,
Azerbaijan,AZE,2012,231064220,
Azerbaijan,AZE,2013,-84387810,
Azerbaijan,AZE,2014,192099740,
Azerbaijan,AZE,2015,70253580,
Azerbaijan,AZE,2016,72051820,
Azerbaijan,AZE,2017,123565540,
Azerbaijan,AZE,2018,81377144,
Azerbaijan,AZE,2019,122171210,
Azerbaijan,AZE,2020,123923180,
Azerbaijan,AZE,2021,14772913,
Azerbaijan,AZE,2022,48497170,
Azerbaijan,AZE,2023,113372056,
Bahamas,BHS,1960,-423423,
Bahamas,BHS,1963,155897,
Bahamas,BHS,1964,547044,
Bahamas,BHS,1965,607049,
Bahamas,BHS,1966,410137,
Bahamas,BHS,1967,5140563,
Bahamas,BHS,1968,436094,
Bahamas,BHS,1969,564072,
Bahamas,BHS,1970,549310,
Bahamas,BHS,1971,1667531,
Bahamas,BHS,1972,7617332,
Bahamas,BHS,1973,2357698,
Bahamas,BHS,1974,2323252,
Bahamas,BHS,1975,2622638,
Bahamas,BHS,1976,2267306,
Bahamas,BHS,1977,1627238,
Bahamas,BHS,1978,2439824,
Bahamas,BHS,1979,2357164,
Bahamas,BHS,1980,3401873,
Bahamas,BHS,1981,3455797,
Bahamas,BHS,1982,3442747,
Bahamas,BHS,1983,2333326,
Bahamas,BHS,1984,26056592,
Bahamas,BHS,1985,1867000,
Bahamas,BHS,1986,3628703,
Bahamas,BHS,1987,1193176,
Bahamas,BHS,1988,2467273,
Bahamas,BHS,1989,7092246,
Bahamas,BHS,1990,4870119,
Bahamas,BHS,1991,4094357,
Bahamas,BHS,1992,3989477,
Bahamas,BHS,1993,1669521,
Bahamas,BHS,1994,1374330,
Bahamas,BHS,1995,5998036,
Bahrain,BHR,1960,853753,
Bahrain,BHR,1961,9606580,
Bahrain,BHR,1962,13290258,
Bahrain,BHR,1963,6224634,
Bahrain,BHR,1964,5461668,
Bahrain,BHR,1965,7811963,
Bahrain,BHR,1966,71566890,
Bahrain,BHR,1967,417453,
Bahrain,BHR,1968,1920166,
Bahrain,BHR,1969,1167534,
Bahrain,BHR,1970,6578396,
Bahrain,BHR,1971,29043268,
Bahrain,BHR,1972,16287205,
Bahrain,BHR,1973,69107220,
Bahrain,BHR,1974,165445840,
Bahrain,BHR,1975,100303360,
Bahrain,BHR,1976,609150850,
Bahrain,BHR,1977,165834130,
Bahrain,BHR,1978,253056830,
Bahrain,BHR,1979,355688420,
Bahrain,BHR,1980,500707170,
Bahrain,BHR,1981,488099840,
Bahrain,BHR,1982,396684540,
Bahrain,BHR,1983,648566700,
Bahrain,BHR,1984,545945540,
Bahrain,BHR,1985,190944660,
Bahrain,BHR,1986,210625810,
Bahrain,BHR,1987,15723059,
Bahrain,BHR,1988,-4867658,
Bahrain,BHR,1989,-4755145,
Bahrain,BHR,1990,210879180,
Bahrain,BHR,1991,139394820,
Bahrain,BHR,1992,111850820,
Bahrain,BHR,1993,159423120,
Bahrain,BHR,1994,130086670,
Bahrain,BHR,1995,121034504,
Bahrain,BHR,1996,171471410,
Bahrain,BHR,1997,207455330,
Bahrain,BHR,1998,281240860,
Bahrain,BHR,1999,85312670,
Bahrain,BHR,2000,86312660,
Bahrain,BHR,2001,107488940,
Bahrain,BHR,2002,90637130,
Bahrain,BHR,2003,172817630,
Bahrain,BHR,2004,70510950,
Bangladesh,BGD,1971,129476520,
Bangladesh,BGD,1972,1251532300,
Bangladesh,BGD,1973,2054182900,
Bangladesh,BGD,1974,2342355700,
Bangladesh,BGD,1975,4208669400,
Bangladesh,BGD,1976,1831167700,
Bangladesh,BGD,1977,2669532700,
Bangladesh,BGD,1978,2904545500,
Bangladesh,BGD,1979,2938595600,
Bangladesh,BGD,1980,2942133000,
Bangladesh,BGD,1981,2605355500,
Bangladesh,BGD,1982,3291945700,
Bangladesh,BGD,1983,2519368700,
Bangladesh,BGD,1984,2876944400,
Bangladesh,BGD,1985,2530556400,
Bangladesh,BGD,1986,2667199200,
Bangladesh,BGD,1987,2865170400,
Bangladesh,BGD,1988,2267232500,
Bangladesh,BGD,1989,2411212800,
Bangladesh,BGD,1990,2690887400,
Bangladesh,BGD,1991,2440376800,
Bangladesh,BGD,1992,2139855700,
Bangladesh,BGD,1993,1667079600,
Bangladesh,BGD,1994,1917072600,
Bangladesh,BGD,1995,1255078800,
Bangladesh,BGD,1996,1230809700,
Bangladesh,BGD,1997,1211361300,
Bangladesh,BGD,1998,1362217300,
Bangladesh,BGD,1999,1421519100,
Bangladesh,BGD,2000,1374497900,
Bangladesh,BGD,2001,1394388200,
Bangladesh,BGD,2002,1175011500,
Bangladesh,BGD,2003,1649769200,
Bangladesh,BGD,2004,1698938500,
Bangladesh,BGD,2005,1461966700,
Bangladesh,BGD,2006,1158731300,
Bangladesh,BGD,2007,1348873200,
Bangladesh,BGD,2008,1759924900,
Bangladesh,BGD,2009,1132423800,
Bangladesh,BGD,2010,1263597200,
Bangladesh,BGD,2011,1378356100,
Bangladesh,BGD,2012,2062879100,
Bangladesh,BGD,2013,2542678800,
Bangladesh,BGD,2014,2355607000,
Bangladesh,BGD,2015,2781573400,
Bangladesh,BGD,2016,2696129000,
Bangladesh,BGD,2017,3836601300,
Bangladesh,BGD,2018,2970913000,
Bangladesh,BGD,2019,4417295000,
Bangladesh,BGD,2020,5116075000,
Bangladesh,BGD,2021,4686556000,
Bangladesh,BGD,2022,5204792000,
Bangladesh,BGD,2023,5582745600,
Barbados,BRB,1966,13123866,
Barbados,BRB,1967,4583383,
Barbados,BRB,1968,6814616,
Barbados,BRB,1969,10114471,
Barbados,BRB,1970,16913640,
Barbados,BRB,1971,30649548,
Barbados,BRB,1972,28513974,
Barbados,BRB,1973,24704670,
Barbados,BRB,1974,16726999,
Barbados,BRB,1975,17476670,
Barbados,BRB,1976,21717206,
Barbados,BRB,1977,17060886,
Barbados,BRB,1978,30751346,
Barbados,BRB,1979,18881734,
Barbados,BRB,1980,17135708,
Barbados,BRB,1981,26595692,
Barbados,BRB,1982,21774368,
Barbados,BRB,1983,40904700,
Barbados,BRB,1984,14758623,
Barbados,BRB,1985,16285133,
Barbados,BRB,1986,10401643,
Barbados,BRB,1987,9932674,
Barbados,BRB,1988,3786276,
Barbados,BRB,1989,1552513,
Barbados,BRB,1990,3163469,
Barbados,BRB,1991,3137195,
Barbados,BRB,1992,1389358,
Barbados,BRB,1993,7268064,
Barbados,BRB,1994,3826405,
Barbados,BRB,1995,210210,
Barbados,BRB,1996,6984954,
Barbados,BRB,1997,7958366,
Barbados,BRB,1998,24154648,
Barbados,BRB,1999,-928171,
Barbados,BRB,2000,3026008,
Barbados,BRB,2001,68456,
Barbados,BRB,2002,6923329,
Barbados,BRB,2003,27037400,
Barbados,BRB,2004,34558980,
Barbados,BRB,2005,-366242,
Barbados,BRB,2006,-160312,
Barbados,BRB,2007,19244878,
Barbados,BRB,2008,8882375,
Barbados,BRB,2009,11750024,
Barbados,BRB,2010,14906615,
Belarus,BLR,2005,67910376,
Belarus,BLR,2006,85925560,
Belarus,BLR,2007,90180220,
Belarus,BLR,2008,107020860,
Belarus,BLR,2009,102091140,
Belarus,BLR,2010,143191600,
Belarus,BLR,2011,113987070,
Belarus,BLR,2012,104683720,
Belarus,BLR,2013,106783040,
Belarus,BLR,2014,116360860,
Belarus,BLR,2015,117207770,
Belarus,BLR,2016,-23132928,
Belarus,BLR,2017,-272921280,
Belarus,BLR,2018,122115816,
Belarus,BLR,2019,222731020,
Belarus,BLR,2020,329220800,
Belarus,BLR,2021,136223280,
Belarus,BLR,2022,17548472,
Belarus,BLR,2023,104134140,
Belize,BLZ,1960,19197944,
Belize,BLZ,1961,28595964,
Belize,BLZ,1962,51632764,
Belize,BLZ,1963,39360908,
Belize,BLZ,1964,12023917,
Belize,BLZ,1965,17924842,
Belize,BLZ,1966,20893208,
Belize,BLZ,1967,47772548,
Belize,BLZ,1968,48821700,
Belize,BLZ,1969,57580830,
Belize,BLZ,1970,45894412,
Belize,BLZ,1971,35165624,
Belize,BLZ,1972,24813390,
Belize,BLZ,1973,27067768,
Belize,BLZ,1974,31827722,
Belize,BLZ,1975,37270544,
Belize,BLZ,1976,50817764,
Belize,BLZ,1977,37059130,
Belize,BLZ,1978,61431384,
Belize,BLZ,1979,60914624,
Belize,BLZ,1980,33149230,
Belize,BLZ,1981,26458884,
Belize,BLZ,1982,30460678,
Belize,BLZ,1983,38094604,
Belize,BLZ,1984,36883664,
Belize,BLZ,1985,54257176,
Belize,BLZ,1986,55839210,
Belize,BLZ,1987,50957630,
Belize,BLZ,1988,47900484,
Belize,BLZ,1989,53673344,
Belize,BLZ,1990,51962492,
Belize,BLZ,1991,36407390,
Belize,BLZ,1992,40152576,
Belize,BLZ,1993,48949720,
Belize,BLZ,1994,47351844,
Belize,BLZ,1995,25923510,
Belize,BLZ,1996,29713656,
Belize,BLZ,1997,18959524,
Belize,BLZ,1998,19892802,
Belize,BLZ,1999,61238772,
Belize,BLZ,2000,24554248,
Belize,BLZ,2001,34232420,
Belize,BLZ,2002,31883610,
Belize,BLZ,2003,16513395,
Belize,BLZ,2004,8057544,
Belize,BLZ,2005,12937659,
Belize,BLZ,2006,8336393.5,
Belize,BLZ,2007,22857206,
Belize,BLZ,2008,22642486,
Belize,BLZ,2009,26858162,
Belize,BLZ,2010,22955628,
Belize,BLZ,2011,20053680,
Belize,BLZ,2012,25842878,
Belize,BLZ,2013,52575824,
Belize,BLZ,2014,36215480,
Belize,BLZ,2015,30646762,
Belize,BLZ,2016,38083988,
Belize,BLZ,2017,36693680,
Belize,BLZ,2018,34888736,
Belize,BLZ,2019,37732856,
Belize,BLZ,2020,71908520,
Belize,BLZ,2021,75643710,
Belize,BLZ,2022,21012914,
Belize,BLZ,2023,30718188,
Benin,BEN,1960,192343,
Benin,BEN,1961,12172145,
Benin,BEN,1962,31478558,
Benin,BEN,1963,35038316,
Benin,BEN,1964,137694130,
Benin,BEN,1965,133125976,
Benin,BEN,1966,109874320,
Benin,BEN,1967,118445720,
Benin,BEN,1968,95479500,
Benin,BEN,1969,91179850,
Benin,BEN,1970,100994840,
Benin,BEN,1971,183784620,
Benin,BEN,1972,112820776,
Benin,BEN,1973,129136350,
Benin,BEN,1974,146197100,
Benin,BEN,1975,204060850,
Benin,BEN,1976,193564260,
Benin,BEN,1977,169749710,
Benin,BEN,1978,183182270,
Benin,BEN,1979,224832430,
Benin,BEN,1980,209045310,
Benin,BEN,1981,205131550,
Benin,BEN,1982,210663950,
Benin,BEN,1983,226483460,
Benin,BEN,1984,209886200,
Benin,BEN,1985,264624850,
Benin,BEN,1986,289192670,
Benin,BEN,1987,241945400,
Benin,BEN,1988,268277840,
Benin,BEN,1989,459689820,
Benin,BEN,1990,405074080,
Benin,BEN,1991,389977250,
Benin,BEN,1992,420530900,
Benin,BEN,1993,406618660,
Benin,BEN,1994,350461150,
Benin,BEN,1995,346498240,
Benin,BEN,1996,352401760,
Benin,BEN,1997,312746620,
Benin,BEN,1998,278455650,
Benin,BEN,1999,302383840,
Benin,BEN,2000,388794980,
Benin,BEN,2001,449221120,
Benin,BEN,2002,341382180,
Benin,BEN,2003,396342240,
Benin,BEN,2004,465509300,
Benin,BEN,2005,407650200,
Benin,BEN,2006,452098080,
Benin,BEN,2007,493497200,
Benin,BEN,2008,617052860,
Benin,BEN,2009,682013500,
Benin,BEN,2010,623556300,
Benin,BEN,2011,694900860,
Benin,BEN,2012,508908320,
Benin,BEN,2013,642104200,
